,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
333,20,6.0,62.0,8010,2,1,1,1.0,1,1,26,3,3,1,1,6,9,1958,2007,4,2,17.0,17.0,4.0,0.0,2,2,2,3.0,3.0,3.0,1.0,745.0,6.0,0.0,206.0,951.0,2,2,1,1,951,0,0,951,1.0,0.0,1,0,2,1,2.0,6,1.0,0,0.0,6.0,1985.0,3.0,2.0,480.0,3.0,3.0,2,0,0,42,0,0,0,0.0,0.0,4.0,450,9,2009,1.0,1
334,20,6.0,90.0,10454,2,2,1,1.0,2,1,26,3,3,1,1,6,6,1957,1957,4,2,11.0,11.0,5.0,143.0,3,3,2,3.0,3.0,4.0,4.0,546.0,6.0,0.0,559.0,1105.0,2,2,1,2,1105,0,0,1105,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,6.0,1957.0,3.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2009,1.0,1
335,20,6.0,80.0,9000,2,2,3,1.0,1,2,26,3,3,1,1,6,6,1958,1958,1,6,17.0,17.0,2.0,82.0,3,3,2,2.0,3.0,1.0,6.0,0.0,6.0,0.0,160.0,160.0,2,4,1,1,1142,0,0,1142,0.0,0.0,1,0,2,1,3.0,5,1.0,1,2.0,3.0,1958.0,2.0,1.0,384.0,3.0,3.0,2,0,28,64,0,0,0,0.0,0.0,6.0,0,4,2009,1.0,1
336,50,6.0,60.0,8064,2,1,1,1.0,1,1,26,1,3,1,2,6,5,1950,1950,2,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,2.0,4.0,621.0,6.0,0.0,174.0,795.0,2,2,0,1,765,368,0,1133,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,6.0,1989.0,3.0,2.0,900.0,3.0,3.0,2,0,0,0,0,231,0,0.0,0.0,6.0,0,12,2009,5.0,2
337,20,6.0,71.0,7350,2,1,1,1.0,1,1,26,3,3,1,1,5,6,1958,1958,4,2,4.0,4.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1041.0,1041.0,2,2,1,1,1041,0,0,1041,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1958.0,2.0,1.0,294.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,6.0,0,3,2009,1.0,1
338,20,6.0,60.0,7200,2,1,1,1.0,2,1,26,3,3,1,1,5,7,1952,1952,2,2,9.0,9.0,4.0,0.0,3,2,2,3.0,2.0,4.0,2.0,630.0,3.0,102.0,0.0,732.0,2,3,1,1,732,0,0,732,1.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,6.0,1952.0,3.0,1.0,240.0,3.0,3.0,2,0,68,0,0,0,0,0.0,0.0,6.0,0,9,2009,1.0,1
339,80,6.0,80.0,8000,2,1,1,1.0,1,1,26,3,3,1,8,5,5,1959,1959,2,2,4.0,11.0,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,433.0,4.0,95.0,0.0,528.0,2,3,1,1,1183,0,0,1183,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1959.0,2.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,6.0,0,7,2009,1.0,1
340,50,6.0,60.0,10800,2,1,1,1.0,1,1,26,1,3,1,2,4,7,1949,1996,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,832.0,832.0,2,3,1,6,832,629,0,1461,0.0,0.0,2,0,4,1,3.0,6,1.0,0,0.0,6.0,1949.0,3.0,1.0,384.0,3.0,3.0,2,0,204,0,0,0,0,0.0,0.0,6.0,0,8,2009,1.0,1
341,50,6.0,60.0,8064,2,1,1,1.0,2,1,26,1,3,1,2,6,7,1948,1994,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,5.0,120.0,6.0,0.0,744.0,864.0,2,3,1,1,1064,0,431,1495,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,6.0,1994.0,3.0,2.0,576.0,3.0,3.0,2,180,36,0,0,0,0,0.0,0.0,6.0,0,8,2009,5.0,2
342,60,6.0,76.0,7570,2,1,1,1.0,2,1,26,3,3,1,4,6,5,1964,1964,2,2,7.0,7.0,2.0,420.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,780.0,780.0,2,3,1,1,993,813,0,1806,0.0,0.0,1,1,4,1,3.0,8,1.0,0,0.0,2.0,1964.0,3.0,2.0,483.0,3.0,3.0,2,0,55,0,0,0,0,0.0,0.0,6.0,0,3,2009,1.0,1
343,90,6.0,75.0,8604,2,2,1,1.0,1,1,26,3,3,3,7,5,7,1978,1978,2,2,11.0,11.0,2.0,124.0,3,2,2,2.0,3.0,2.0,1.0,941.0,6.0,0.0,0.0,941.0,2,2,1,1,941,0,0,941,1.0,0.0,1,0,2,1,2.0,4,1.0,0,0.0,2.0,1978.0,3.0,2.0,564.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,6.0,0,11,2009,1.0,1
344,20,6.0,80.0,7936,2,1,1,1.0,1,1,26,3,3,1,1,6,6,1963,1963,4,2,7.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,826.0,6.0,0.0,219.0,1045.0,2,3,1,1,1045,0,0,1045,1.0,0.0,1,0,3,1,3.0,6,1.0,1,4.0,2.0,1963.0,2.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2009,1.0,1
345,50,8.0,68.0,4080,2,1,1,1.0,1,1,18,3,3,1,2,6,8,1935,1998,2,2,17.0,17.0,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0.0,6.0,0.0,901.0,901.0,2,2,1,1,861,517,0,1378,0.0,0.0,1,0,3,1,2.0,6,1.0,0,0.0,6.0,1920.0,3.0,1.0,162.0,4.0,4.0,3,54,0,40,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
346,90,8.0,57.0,10307,2,1,1,1.0,1,1,18,3,3,3,4,6,5,1910,1950,2,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,3.0,5.0,633.0,6.0,0.0,339.0,972.0,2,2,0,2,972,972,0,1944,1.0,0.0,2,0,4,2,3.0,12,1.0,0,0.0,6.0,1920.0,3.0,2.0,324.0,4.0,3.0,1,0,28,169,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
347,50,8.0,90.0,15660,2,1,1,1.0,1,1,18,3,3,1,2,5,8,1910,2003,2,2,16.0,16.0,4.0,0.0,3,2,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,240.0,240.0,2,3,1,1,810,496,0,1306,0.0,0.0,1,1,3,1,2.0,6,1.0,0,0.0,6.0,1959.0,3.0,2.0,472.0,4.0,3.0,1,0,0,0,0,0,0,0.0,2.0,6.0,0,7,2009,1.0,1
348,70,8.0,90.0,9900,2,1,1,1.0,2,1,18,3,3,1,4,5,8,1910,2002,2,2,16.0,16.0,4.0,0.0,2,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,504.0,504.0,2,1,1,1,764,700,0,1464,0.0,0.0,2,0,3,1,3.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,176,0,0,0,0.0,0.0,6.0,0,3,2009,1.0,1
349,70,8.0,57.0,6406,2,1,1,1.0,1,1,18,3,3,1,4,5,6,1939,1950,2,2,17.0,17.0,4.0,0.0,3,3,1,3.0,3.0,4.0,2.0,421.0,6.0,0.0,269.0,690.0,2,3,1,2,868,690,0,1558,0.0,0.0,1,1,3,1,3.0,7,1.0,1,2.0,6.0,1939.0,3.0,2.0,400.0,3.0,3.0,2,0,36,0,0,182,0,0.0,2.0,6.0,0,10,2009,1.0,1
350,190,8.0,63.0,7627,2,1,1,1.0,2,1,18,1,3,2,4,4,6,1920,1950,2,2,1.0,1.0,4.0,0.0,4,3,1,4.0,5.0,4.0,6.0,0.0,6.0,0.0,600.0,600.0,2,2,0,1,1101,600,0,1701,0.0,0.0,2,0,4,2,4.0,8,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,148,0,0,0,0.0,0.0,6.0,0,10,2009,1.0,1
351,50,8.0,56.0,10134,2,1,1,1.0,1,1,18,3,3,1,2,5,5,1910,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,4.0,3.0,4.0,6.0,0.0,6.0,0.0,801.0,801.0,2,2,0,1,801,646,0,1447,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80,0,244,0,0,0,0.0,0.0,6.0,0,7,2009,1.0,1
352,50,8.0,50.0,6000,2,1,1,1.0,1,1,18,3,3,1,2,5,7,1950,1970,2,2,17.0,17.0,4.0,0.0,3,1,2,3.0,3.0,4.0,3.0,384.0,6.0,0.0,384.0,768.0,2,3,1,2,768,560,0,1328,0.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,6.0,1950.0,3.0,1.0,308.0,3.0,3.0,2,0,12,0,0,0,0,0.0,2.0,6.0,0,3,2009,1.0,1
353,30,8.0,62.0,7404,2,1,1,1.0,2,1,18,3,3,1,1,4,6,1920,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,4.0,3.0,4.0,6.0,0.0,6.0,0.0,861.0,861.0,2,3,1,1,861,0,0,861,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1920.0,3.0,2.0,288.0,3.0,3.0,1,0,0,128,0,0,0,0.0,0.0,6.0,0,11,2009,10.0,1
354,30,8.0,50.0,5925,2,1,1,1.0,2,1,18,3,3,1,1,2,4,1940,1950,2,2,9.0,9.0,4.0,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,2,612,0,0,612,0.0,0.0,1,0,1,1,3.0,4,1.0,0,0.0,6.0,1965.0,3.0,1.0,308.0,3.0,4.0,1,0,0,25,0,0,0,0.0,0.0,6.0,0,10,2009,1.0,1
355,30,8.0,60.0,8520,2,1,1,1.0,1,1,18,3,3,1,1,5,8,1923,1950,2,2,14.0,14.0,4.0,0.0,2,3,3,4.0,3.0,4.0,6.0,0.0,6.0,0.0,624.0,624.0,2,3,1,1,792,0,0,792,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1963.0,3.0,1.0,287.0,3.0,3.0,2,0,0,81,0,0,0,0.0,3.0,6.0,0,2,2009,1.0,1
356,70,8.0,60.0,9600,2,1,1,1.0,1,1,18,3,3,1,4,4,4,1910,1950,2,2,16.0,16.0,4.0,0.0,2,2,1,4.0,3.0,4.0,6.0,0.0,6.0,0.0,677.0,677.0,2,3,1,1,833,677,0,1510,0.0,0.0,2,0,3,1,2.0,7,1.0,0,0.0,6.0,1974.0,3.0,2.0,720.0,3.0,3.0,1,0,0,160,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
357,70,8.0,70.0,8400,2,1,1,1.0,2,1,18,1,3,1,4,6,7,1900,1950,2,2,14.0,4.0,4.0,0.0,3,3,1,4.0,2.0,3.0,6.0,0.0,6.0,0.0,917.0,917.0,2,2,1,2,1090,917,0,2007,0.0,0.0,2,0,3,1,1.0,8,1.0,0,0.0,6.0,1930.0,3.0,1.0,357.0,3.0,3.0,2,0,235,0,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
358,70,8.0,60.0,3600,2,1,1,1.0,1,1,18,3,3,1,4,6,7,1917,2007,2,2,14.0,14.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,624.0,624.0,2,1,1,1,664,624,0,1288,1.0,0.0,1,0,3,1,1.0,5,1.0,1,2.0,2.0,1917.0,3.0,1.0,280.0,3.0,3.0,1,0,103,0,0,0,0,0.0,0.0,6.0,0,5,2009,1.0,1
359,30,9.0,0.0,3300,2,1,1,1.0,1,1,18,3,3,1,1,4,3,1910,1950,2,2,14.0,14.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,624.0,624.0,2,1,1,1,816,0,0,816,0.0,0.0,1,0,2,1,3.0,5,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,33,0,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
360,50,8.0,60.0,5400,2,1,1,1.0,1,1,18,3,3,1,2,6,6,1920,1950,2,2,9.0,9.0,4.0,0.0,4,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,972.0,972.0,2,1,1,1,1044,0,436,1480,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,6.0,1920.0,3.0,1.0,207.0,4.0,3.0,2,0,0,176,0,0,0,0.0,0.0,6.0,0,9,2009,8.0,5
361,70,8.0,60.0,9720,2,1,1,1.0,1,1,18,3,3,1,4,6,7,1910,2002,2,2,9.0,9.0,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0.0,6.0,0.0,741.0,741.0,2,1,1,1,780,741,0,1521,0.0,0.0,1,0,4,1,2.0,8,1.0,0,0.0,6.0,1950.0,3.0,3.0,640.0,3.0,3.0,2,0,0,238,0,0,0,0.0,2.0,6.0,0,9,2009,1.0,1
362,30,9.0,72.0,9392,2,1,1,1.0,2,1,10,3,3,1,1,3,3,1900,1950,5,2,1.0,1.0,4.0,0.0,3,4,2,4.0,3.0,4.0,6.0,0.0,6.0,0.0,245.0,245.0,2,3,0,1,797,0,0,797,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,36,94,0,0,0,0.0,0.0,6.0,0,9,2009,1.0,2
363,30,6.0,0.0,6615,2,1,1,1.0,1,1,4,3,3,1,1,6,6,1923,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1022.0,1022.0,2,3,0,2,1432,0,0,1432,0.0,0.0,1,0,3,1,2.0,6,1.0,1,2.0,4.0,1923.0,3.0,1.0,216.0,4.0,3.0,2,266,61,0,0,0,0,0.0,3.0,6.0,0,9,2009,1.0,1
364,70,6.0,50.0,4960,2,1,1,1.0,1,1,4,5,3,1,2,5,7,1930,1982,2,2,19.0,18.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,297.0,297.0,2,1,1,1,1001,653,0,1654,0.0,0.0,2,0,3,1,3.0,7,1.0,1,2.0,6.0,1955.0,3.0,1.0,336.0,3.0,3.0,1,244,60,0,0,0,0,0.0,0.0,6.0,0,5,2009,1.0,1
365,50,8.0,60.0,6000,2,1,1,1.0,2,1,4,3,3,1,2,5,5,1924,1950,2,2,14.0,14.0,2.0,444.0,3,3,1,3.0,3.0,4.0,4.0,220.0,6.0,0.0,248.0,468.0,2,2,1,1,822,320,0,1142,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1924.0,1.0,1.0,320.0,3.0,3.0,2,0,0,98,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
366,30,8.0,51.0,6120,2,1,1,1.0,1,1,4,3,3,1,1,5,6,1925,1999,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,960.0,960.0,2,2,1,1,995,0,0,995,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1926.0,3.0,1.0,264.0,3.0,3.0,2,0,15,51,0,0,0,0.0,2.0,6.0,0,3,2009,1.0,2
367,50,8.0,51.0,6120,2,1,1,1.0,1,1,4,3,3,1,2,5,6,1938,1950,2,2,17.0,17.0,4.0,0.0,3,3,1,3.0,4.0,4.0,5.0,273.0,6.0,0.0,679.0,952.0,2,3,1,2,994,588,0,1582,0.0,0.0,2,0,3,1,3.0,6,1.0,1,2.0,6.0,1938.0,3.0,1.0,250.0,4.0,3.0,2,189,0,34,150,0,0,0.0,0.0,6.0,0,2,2009,1.0,1
368,30,8.0,50.0,8635,2,1,1,1.0,1,1,4,3,3,1,1,5,5,1925,1950,4,2,17.0,17.0,4.0,0.0,3,4,1,3.0,3.0,4.0,5.0,134.0,6.0,0.0,938.0,1072.0,2,3,1,1,1072,0,0,1072,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1982.0,3.0,5.0,1184.0,4.0,3.0,3,0,0,105,0,0,0,0.0,0.0,6.0,0,8,2009,1.0,1
369,70,8.0,57.0,8094,2,1,1,1.0,1,1,18,3,3,1,4,6,6,1915,1950,2,2,9.0,9.0,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1048.0,1048.0,2,2,1,2,1048,720,0,1768,0.0,0.0,2,0,3,1,3.0,8,1.0,0,0.0,6.0,1930.0,3.0,2.0,576.0,4.0,4.0,2,0,0,150,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
370,70,8.0,68.0,9928,2,1,1,1.0,1,1,18,3,3,1,4,7,8,1915,1994,2,2,17.0,17.0,4.0,0.0,3,2,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,672.0,672.0,2,4,1,1,1272,672,0,1944,0.0,0.0,2,0,3,1,3.0,8,3.0,0,0.0,6.0,1915.0,3.0,1.0,216.0,3.0,3.0,1,24,28,0,0,0,0,0.0,0.0,4.0,400,6,2009,1.0,1
371,90,8.0,50.0,3000,2,1,2,1.0,1,1,18,3,3,3,4,5,1,1922,1950,4,2,9.0,9.0,4.0,0.0,3,3,1,3.0,4.0,4.0,6.0,0.0,6.0,0.0,1040.0,1040.0,2,3,0,1,1088,1040,0,2128,0.0,0.0,2,0,4,2,3.0,11,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,56,0,0,0,0,0.0,0.0,6.0,0,9,2009,1.0,2
372,70,8.0,57.0,6876,2,1,1,1.0,1,1,10,3,3,1,4,6,5,1927,1950,2,2,11.0,11.0,4.0,0.0,3,3,2,3.0,4.0,4.0,3.0,522.0,6.0,0.0,198.0,720.0,2,4,1,1,1146,784,0,1930,1.0,0.0,2,0,4,1,3.0,8,1.0,0,0.0,2.0,1927.0,3.0,1.0,316.0,3.0,3.0,2,0,0,213,0,0,0,0.0,2.0,6.0,0,8,2009,1.0,1
373,70,8.0,0.0,5775,2,3,2,1.0,2,2,18,2,3,1,4,6,7,1915,2002,2,2,17.0,17.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,483.0,483.0,2,1,1,1,741,686,0,1427,0.0,0.0,1,0,3,1,2.0,7,1.0,0,0.0,2.0,1915.0,3.0,1.0,379.0,3.0,3.0,2,0,24,112,0,0,0,0.0,0.0,6.0,0,2,2009,1.0,1
374,190,8.0,41.0,5852,2,4,2,1.0,2,1,18,2,3,2,6,7,5,1902,2000,2,2,9.0,9.0,5.0,188.0,3,4,1,3.0,4.0,4.0,4.0,169.0,6.0,0.0,851.0,1020.0,2,3,0,6,978,886,0,1864,0.0,0.0,2,1,6,1,3.0,9,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,188,102,0,0,0,0.0,0.0,6.0,0,5,2009,1.0,1
375,50,8.0,60.0,5160,2,1,1,1.0,2,1,10,3,3,1,2,6,6,1927,1950,2,2,9.0,9.0,4.0,0.0,3,4,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1204.0,1204.0,2,3,1,2,1204,462,0,1666,0.0,0.0,1,0,3,1,3.0,4,1.0,0,0.0,6.0,1927.0,3.0,1.0,384.0,4.0,3.0,2,0,0,148,0,0,0,0.0,0.0,6.0,0,8,2009,1.0,1
376,85,8.0,86.0,5160,2,1,1,1.0,1,1,10,3,3,1,7,4,6,1923,1950,4,2,9.0,9.0,4.0,0.0,3,2,3,2.0,4.0,2.0,3.0,749.0,4.0,63.0,46.0,858.0,2,3,1,1,892,0,0,892,1.0,0.0,1,0,1,1,2.0,5,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,105,0,160,0,0.0,0.0,6.0,0,7,2009,5.0,2
377,190,8.0,60.0,10320,2,1,2,1.0,1,1,10,1,3,2,4,6,7,1915,1965,2,2,9.0,9.0,4.0,0.0,3,2,2,3.0,3.0,4.0,4.0,276.0,2.0,262.0,160.0,698.0,2,1,1,6,754,649,0,1403,1.0,0.0,1,1,3,1,3.0,7,1.0,0,0.0,6.0,1915.0,3.0,1.0,308.0,3.0,3.0,2,0,0,288,0,0,0,0.0,0.0,6.0,0,2,2009,1.0,1
378,20,6.0,50.0,4280,2,2,1,1.0,1,1,20,3,3,1,1,4,9,1946,2001,2,2,9.0,9.0,4.0,0.0,3,2,2,4.0,3.0,4.0,6.0,0.0,6.0,0.0,560.0,560.0,2,1,1,2,704,0,0,704,0.0,1.0,1,0,2,1,4.0,4,1.0,0,0.0,5.0,1946.0,3.0,1.0,220.0,3.0,3.0,2,0,0,24,0,0,0,0.0,0.0,6.0,0,9,2009,1.0,1
379,90,6.0,60.0,10800,2,1,1,1.0,1,1,8,3,3,3,1,5,5,1987,1988,2,2,11.0,11.0,4.0,0.0,3,2,2,2.0,2.0,1.0,1.0,1200.0,6.0,0.0,0.0,1200.0,2,3,1,1,1200,0,0,1200,3.0,0.0,3,0,3,1,3.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,0,0.0,0.0,6.0,0,3,2009,1.0,4
380,90,6.0,0.0,10547,2,2,1,1.0,1,1,8,3,3,3,7,5,5,1978,1978,2,2,11.0,11.0,4.0,0.0,3,3,3,2.0,2.0,1.0,1.0,1152.0,6.0,0.0,0.0,1152.0,2,3,1,1,1152,0,0,1152,2.0,0.0,2,0,2,2,3.0,6,1.0,0,0.0,6.0,1960.0,3.0,1.0,252.0,3.0,4.0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,7,2009,1.0,1
381,50,6.0,60.0,9780,2,1,1,1.0,1,1,8,3,3,1,2,5,3,1934,1950,2,2,9.0,9.0,4.0,0.0,3,3,3,3.0,3.0,4.0,6.0,0.0,6.0,0.0,585.0,585.0,2,3,0,2,687,425,0,1112,1.0,0.0,2,0,4,1,3.0,6,1.0,0,0.0,6.0,1934.0,3.0,1.0,226.0,5.0,5.0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,3,2009,1.0,1
382,20,6.0,75.0,11625,2,1,1,1.0,1,1,20,3,3,1,1,5,6,1967,1967,4,2,7.0,7.0,2.0,172.0,3,3,2,3.0,3.0,4.0,3.0,527.0,6.0,0.0,525.0,1052.0,2,3,1,1,1052,0,0,1052,0.0,0.0,1,1,3,1,3.0,6,1.0,1,5.0,2.0,1984.0,1.0,1.0,668.0,3.0,3.0,2,0,215,0,0,0,0,0.0,0.0,6.0,0,4,2009,1.0,2
383,85,6.0,0.0,8014,2,2,1,1.0,3,1,20,3,3,1,7,6,5,1978,1978,2,2,11.0,7.0,2.0,23.0,3,3,2,2.0,3.0,1.0,1.0,456.0,6.0,0.0,0.0,456.0,2,3,1,1,1034,0,0,1034,0.0,1.0,1,0,3,1,3.0,5,1.0,1,4.0,3.0,1978.0,1.0,2.0,504.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
384,80,6.0,88.0,15400,2,1,1,1.0,1,1,20,3,3,1,8,5,5,1961,1961,4,2,7.0,7.0,4.0,0.0,3,3,2,3.0,2.0,4.0,6.0,0.0,6.0,0.0,552.0,552.0,2,3,1,1,904,611,259,1774,0.0,0.0,2,0,4,1,3.0,8,1.0,1,3.0,2.0,1961.0,3.0,1.0,384.0,3.0,3.0,2,290,40,0,0,0,0,0.0,0.0,6.0,0,7,2009,1.0,1
385,80,6.0,88.0,15312,2,1,1,1.0,1,1,20,3,3,1,8,6,5,1960,1960,4,2,17.0,17.0,2.0,54.0,3,3,2,3.0,3.0,2.0,3.0,588.0,6.0,0.0,550.0,1138.0,2,1,1,1,1138,0,0,1138,0.0,1.0,1,0,3,1,3.0,6,1.0,1,3.0,2.0,1960.0,2.0,2.0,480.0,3.0,3.0,2,0,0,0,0,140,0,0.0,2.0,6.0,0,3,2009,5.0,1
386,80,6.0,0.0,15584,2,1,1,1.0,1,1,5,3,3,1,8,5,5,1956,1956,4,2,17.0,17.0,2.0,366.0,3,3,2,3.0,3.0,3.0,6.0,0.0,6.0,0.0,825.0,825.0,2,1,1,1,2071,0,0,2071,0.0,1.0,1,1,4,1,3.0,9,1.0,1,3.0,2.0,1956.0,3.0,1.0,336.0,3.0,3.0,2,131,28,0,0,0,0,0.0,0.0,6.0,0,10,2009,1.0,1
387,20,6.0,0.0,9000,2,1,1,1.0,2,1,20,3,3,1,1,2,2,1947,1950,2,2,17.0,17.0,4.0,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,1,660,0,0,660,0.0,0.0,1,0,2,1,4.0,5,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,0,0,0,0.0,0.0,6.0,0,6,2009,1.0,1
388,20,6.0,0.0,15635,2,2,1,1.0,3,1,8,3,3,1,1,4,5,1954,1954,2,2,16.0,16.0,4.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1,1383,0,0,1383,0.0,0.0,1,0,2,1,3.0,6,4.0,0,0.0,2.0,1980.0,3.0,2.0,498.0,4.0,3.0,2,0,0,90,0,110,0,0.0,0.0,6.0,0,10,2009,1.0,1
389,20,6.0,68.0,9571,2,1,1,1.0,1,1,8,3,3,1,1,5,5,1956,1956,4,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,257.0,6.0,0.0,816.0,1073.0,2,3,1,2,1073,0,0,1073,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,2.0,1956.0,3.0,1.0,340.0,3.0,3.0,2,0,0,0,0,0,0,0.0,1.0,6.0,0,2,2009,1.0,1
390,60,6.0,50.0,9350,2,1,2,1.0,1,1,8,3,3,1,4,6,7,1946,1950,4,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,342.0,6.0,0.0,405.0,747.0,2,1,1,1,892,747,0,1639,0.0,0.0,1,1,3,1,2.0,6,1.0,1,2.0,6.0,1946.0,3.0,1.0,240.0,3.0,3.0,2,0,50,0,0,0,0,0.0,0.0,6.0,0,7,2009,1.0,1
